"property_id","med_H_NRO_CUARTOS","sum_HA_TOT_PER","med_V_TOT_HOG","med_VA1_ESTRATO","lat","lon"
"ef6c8ed654ed63c9a14b6082"," 4.0"," 130"," 1.0","3.0","4.693192","-74.05336"
"cc432fd7e50ada797c55f187",NA,NA,NA,NA,"4.677706","-74.04224"
"f355530194131e26563419b6"," 4.0","1145"," 1.0","4.0","4.640000","-74.16500"
"1fc395e27ebb57a79bcf38b2"," 4.0","  56"," 1.0","5.0","4.653000","-74.06200"
"e7d8ba994e00bc7e0437be8d"," 4.0"," 764"," 1.0","6.0","4.700000","-74.09200"
"c214e201644fd8fdc21df2ee"," 2.0"," 101"," 1.0","6.0","4.677831","-74.04282"
"81906443d7c9cab7419fa635"," 4.0"," 241"," 1.0","5.0","4.726000","-74.07000"
"b7014768e6fb63d28d3a5924",NA,NA,NA,NA,"4.703000","-74.03200"
"04eff23a16da2c2be6e6fd57",NA,NA,NA,NA,"4.612559","-74.10955"
"78cdc809635446f29c6f1358",NA,NA,NA,NA,"4.664000","-74.05500"
"8a07300692bdd73892305e18"," 4.0"," 405"," 1.0","4.0","4.744000","-74.09000"
"dbd28ea98056e63378f0659e",NA,NA,NA,NA,"4.759939","-74.04108"
"3490658352334dd998e8e623"," 5.0","  36"," 1.0","5.0","4.716284","-74.03657"
"570ec2e07a81fc7ef6d054e7"," 4.0"," 165"," 1.0","3.0","4.646229","-74.06097"
"0364ee7ef687b14006394dc5"," 4.0"," 102"," 1.0","4.0","4.718124","-74.03300"
"b3a9a22bab7c511c1eb7c139"," 5.0","  39"," 1.0","6.0","4.717000","-74.03700"
"a634131784ab8458be7b65d3",NA,NA,NA,NA,"4.619654","-74.13899"
"efc394f9b8549690d801cd8f"," 5.0","  85"," 1.0","4.0","4.657000","-74.04800"
"0386a06473465e59e3d3d220",NA,NA,NA,NA,"4.709000","-74.02800"
"38d78fb6d49787cebd56b06b"," 5.0"," 293"," 1.0","5.0","4.676156","-74.11165"
"daf42434fe59294a2a025d2e"," 2.0"," 101"," 1.0","6.0","4.639575","-74.05390"
"729a042205293761d4a2bd74"," 4.0","  36"," 1.0","4.0","4.722708","-74.05382"
"33c3d85ae8b1ce4cda72316e",NA,NA,NA,NA,"4.676000","-74.06200"
"1a6260e4ca33b7bebbfd9ab0"," 5.0"," 376"," 1.0","6.0","4.713032","-74.04850"
"17ff8e826debf2717865979e",NA,NA,NA,NA,"4.665000","-74.04600"
"95dcbbdf0fc5471b5a060188",NA,NA,NA,NA,"4.684624","-74.09970"
"e328cee4b5e5cb7ef4d0aa97"," 4.0"," 599"," 1.0","4.0","4.697000","-74.04800"
"dd80a8743228d18274b8a7db",NA,NA,NA,NA,"4.738000","-74.10000"
"a427882e894da1609f7bd40c"," 4.0"," 817"," 1.0","4.0","4.662000","-74.04800"
"525c597c88c2ba67c3c9cfbc",NA,NA,NA,NA,"4.727000","-74.04500"
"f70fa5645532d0c75eed233b",NA,NA,NA,NA,"4.684336","-74.05342"
"2b4818747306385bb8bf0b33",NA,NA,NA,NA,"4.744822","-74.08612"
"59b416d9e5d0f812e0b3d6f9"," 6.0"," 132"," 1.0","5.0","4.707000","-74.03100"
"a46968394ff23802769b1f0e",NA,NA,NA,NA,"4.667521","-74.04835"
"1765597b0d0eeea1a382bbbb"," 4.0"," 236"," 1.0","5.0","4.726362","-74.03790"
"a13f21221c8ab6eb6240eeb0",NA,NA,NA,NA,"4.672000","-74.04500"
"a5f529b621b972f4dd546a99"," 5.0"," 388"," 1.0","5.0","4.586331","-74.10098"
"7ffc39430e88526fd9b39f39"," 5.0"," 110"," 1.0","5.0","4.691635","-74.05487"
"d0373a2ece489190471bd08d",NA,NA,NA,NA,"4.710183","-74.13188"
"6fb3a8131aac3049b2910d3f"," 4.0"," 302"," 1.0","4.0","4.692316","-74.04471"
"653c752b869a58370096c0a0",NA,NA,NA,NA,"4.724000","-74.03600"
"aef2711cef634ce469f5e2f6",NA,NA,NA,NA,"4.719908","-74.03456"
"65d34ee23429119cfaf587a0",NA,NA,NA,NA,"4.749731","-74.05955"
"192a900300aa51230dca19a7",NA,NA,NA,NA,"4.652000","-74.04900"
"4de084cf36c215284e270fae"," 3.0","  91"," 1.0","5.0","4.737056","-74.05595"
"dce8f07abd1b89f16e998d35"," 4.5","  11"," 1.0","4.0","4.654634","-74.05395"
"c47f0b3a730dd9908119e3a6",NA,NA,NA,NA,"4.741750","-74.08945"
"3b660c92f56a701e84175c4d"," 4.0"," 241"," 1.0","5.0","4.591000","-74.15600"
"27fc520ba0701ebcb10216ff"," 5.0"," 768"," 1.0","5.0","4.684000","-74.05400"
"9841fb314b8c9f288402a2df",NA,NA,NA,NA,"4.749720","-74.08159"
"3fe006c32136e7159ebf13f0",NA,NA,NA,NA,"4.665000","-74.04600"
"aee1e89052d493806db68ebb",NA,NA,NA,NA,"4.727000","-74.06500"
"86f189f267ca89ffeca3e9a3"," 4.0"," 486"," 1.0","5.0","4.750508","-74.05305"
"b8e8982da8d1c69cc8d22fa9",NA,NA,NA,NA,"4.697000","-74.03800"
"2244c67c80a18f48c4cb2117"," 4.0","  69"," 1.0","4.0","4.622879","-74.07246"
"dc59534ced226ef6804a6dab"," 5.0"," 544"," 1.0","4.0","4.686655","-74.06348"
"49f689522933e1a4d6bddb31"," 5.0"," 162"," 1.0","6.0","4.690000","-74.03000"
"da6e346848346cd902a48fd4",NA,NA,NA,NA,"4.679393","-74.05053"
"ff43631bed24ca4505079bb4"," 5.0"," 215"," 1.0","4.0","4.698000","-74.04600"
"1bdf30258b20c8cb4ca88b97",NA,NA,NA,NA,"4.637134","-74.10140"
"7b90d54ddb36ce79f57d210e"," 4.0"," 551"," 1.0","5.0","4.699916","-74.04156"
"bc2cfcc800d4b5c7631caf3d"," 5.0","  20"," 1.0","3.0","4.701688","-74.05934"
"335266579f76d4abf4628c81"," 4.0","1090"," 1.0","4.0","4.656683","-74.04830"
"26b068f4380f84381881dbad"," 4.0"," 957"," 1.0","5.0","4.598000","-74.11300"
"590b0dcb193825e7498e35db"," 3.0","  78"," 1.0","4.0","4.712304","-74.07132"
"f313caec6af520d35764994c"," 4.0","2026"," 1.0","4.0","4.749657","-74.05635"
"bf163783b9737346f7cb867b",NA,NA,NA,NA,"4.681000","-74.05300"
"a73458ca28eb4f1ab2b02ef8"," 2.5"," 204"," 1.0","5.0","4.724863","-74.06135"
"9b876bb54a038d6c7a757d64",NA,NA,NA,NA,"4.701000","-74.02900"
"71310125db8bdd56b3a320ed"," 4.0","  82"," 1.0","3.0","4.708000","-74.04100"
"8c049f7b559899086ccb537e"," 4.0"," 590"," 1.0","5.0","4.678945","-74.05452"
"6bae6412fc6da2b77c2d913e"," 4.0"," 241"," 1.0","5.0","4.664000","-74.04700"
"59a98b4e2185c8ca745acba9"," 4.0"," 163"," 1.0","3.0","4.675470","-74.05324"
"72f6d248dc22da2dd9ff8669",NA,NA,NA,NA,"4.678518","-74.07650"
"af705799c82ca6be82c9203b"," 6.0"," 247"," 1.0","6.0","4.630000","-74.08200"
"bd5aaf0c012f8fe21eca6d20"," 3.5","  14"," 1.0","6.0","4.661000","-74.05500"
"8cbc1622aa2bbf054bc890ab",NA,NA,NA,NA,"4.673027","-74.05184"
"1abfab5177dcc2432ad3e6e7"," 4.0"," 195"," 1.0","2.0","4.664000","-74.04700"
"0e8025bba20a0b7c26b798af"," 5.0","  34"," 1.0","6.0","4.728000","-74.03300"
"3809f5a26e1c8c4266cc5f07",NA,NA,NA,NA,"4.644213","-74.08287"
"097864568e3b3c4c342ace12",NA,NA,NA,NA,"4.632000","-74.06900"
"b0d65cb9226b7c11112ca86f",NA,NA,NA,NA,"4.622000","-74.15300"
"db5429459a34e9a218433b52"," 6.0"," 191"," 1.0","6.0","4.730998","-74.06098"
"c56a81b1bf102ba5fc17c7c3",NA,NA,NA,NA,"4.632000","-74.06600"
"9f7bc826010687352c8fcff8"," 5.0"," 127"," 1.0","6.0","4.724000","-74.04400"
"f3dade331d36849f4cce8a15"," 3.0"," 213"," 1.0","5.0","4.724330","-74.03098"
"e66d2c7a0556f2797e6849cb"," 5.0"," 124"," 1.0","5.0","4.661376","-74.12010"
"ed9e3a95a02e19665478653c",NA,NA,NA,NA,"4.634468","-74.07022"
"b44a74b06b9f87751dc7d132",NA,NA,NA,NA,"4.717053","-74.03637"
"685c8b070cac5c220a68a497",NA,NA,NA,NA,"4.705299","-74.05779"
"a67f3a3eae368f4fbb3074c5",NA,NA,NA,NA,"4.716988","-74.03408"
"f4dc4490233237b30b2da528",NA,NA,NA,NA,"4.679955","-74.04497"
"43ec2da0b5a6b98ff4e4366d"," 4.0"," 358"," 1.0","5.0","4.717000","-74.07200"
"3a239cbd28bbb21638bbb03c",NA,NA,NA,NA,"4.721000","-74.06600"
"4eeec13ec14f9a6ab75429dd",NA,NA,NA,NA,"4.642000","-74.05800"
"4f0d87c8af4f7d630d46f4f6"," 4.0"," 105"," 1.0","5.0","4.731000","-74.07300"
"8482cb4efbcaf79e170431e4"," 5.0","  35"," 1.0","4.0","4.693641","-74.04474"
"87dca79c3ea199a1a6caff66",NA,NA,NA,NA,"4.751602","-74.06765"
"6a14653bef7828f12ce40bda"," 4.0","  89"," 1.0","5.0","4.655886","-74.11729"
"4dd8fd6442f7f88ff0a0e32c",NA,NA,NA,NA,"4.681000","-74.05600"
"e25e54a0351777f9443bca7e"," 4.0"," 118"," 1.0","5.0","4.702000","-74.05200"
"216c8105c4e376103319784b"," 4.0","  44"," 1.0","4.0","4.760720","-74.08374"
"27f07b2bc15e3f5cb599755c"," 4.0","1007"," 1.0","5.0","4.637981","-74.05764"
"09b07190a0d2fa79db7ad9a7"," 5.0"," 498"," 1.0","5.0","4.720000","-74.03500"
"42fc2ec29a8c52c5dd25511a",NA,NA,NA,NA,"4.632697","-74.09483"
"38176e827f5c69a1f5b5f631",NA,NA,NA,NA,"4.746012","-74.06725"
"d91b716cc9a17191de90c103",NA,NA,NA,NA,"4.753000","-74.05700"
"7a6ba552bae3d21242514260",NA,NA,NA,NA,"4.582413","-74.09758"
"8c644d8db882d5d551d3f9c8"," 4.0"," 251"," 1.0","5.0","4.725197","-74.03981"
"28d62b3b9e88c95f80a150e9",NA,NA,NA,NA,"4.671106","-74.13021"
"ebd5602b7088088c5ea8a3c1",NA,NA,NA,NA,"4.665000","-74.04700"
"570d04ac433f09138b140d03"," 3.0","  57"," 1.0","2.0","4.624653","-74.07335"
"f93796fcf7dfb63de0fd4b92"," 4.0"," 793"," 1.0","5.0","4.704637","-74.02888"
"5464f8a77dc26c2a5202cb98"," 4.0"," 153"," 1.0","4.0","4.700557","-74.09122"
"8618d0066bd75bf5e516a9ec"," 4.0","  77"," 1.0","3.0","4.629967","-74.07733"
"98f9998cc978a0f294ebd3d3"," 4.0"," 100"," 1.0","3.0","4.577000","-74.16400"
"ea81a1cb0899c34783ba2f18"," 4.5","  94"," 1.0","5.0","4.627000","-74.06100"
"c2a67acfd5928cd4d19613f8",NA,NA,NA,NA,"4.705000","-74.03200"
"083627f78908a368dcd1441d",NA,NA,NA,NA,"4.688139","-74.04857"
"74245beeec4236ca6e68fdeb"," 4.0"," 425"," 1.0","4.0","4.646000","-74.08000"
"ada18543d4fbfc04479cb9be",NA,NA,NA,NA,"4.688000","-74.04400"
"8c580fceb77146b72a8c078a"," 5.0","  51"," 1.0","4.0","4.672503","-74.11069"
"9f0211c70524c2acc4e8d49e"," 3.0","  70"," 1.0","5.0","4.708838","-74.08248"
"031fb4d6e7ec9b3e99ab186b",NA,NA,NA,NA,"4.658000","-74.12200"
"4c046bbd0c7b7772d1722198"," 4.0"," 330"," 1.0","4.0","4.744633","-74.06633"
"f1242c72bc74ed506dabf1ee"," 4.0","  76"," 1.0","5.0","4.695000","-74.05100"
"6596a803486e36e536b1ef58"," 6.5","  61"," 1.0","3.0","4.734312","-74.05669"
"7dbeca09b6bed01d6c2071dc",NA,NA,NA,NA,"4.624116","-74.07377"
"0d69ea86e19b2d3713dbd5cf"," 4.0","  94"," 1.0","6.0","4.683542","-74.05338"
"aa5c314a07710cd66e63bfaf"," 3.0"," 523"," 1.0","3.0","4.678360","-74.05638"
"e0b571e0e2dec492a2faab30"," 4.0","1144"," 1.0","3.0","4.684000","-74.05200"
"a14f92aa946198d880d30b5f",NA,NA,NA,NA,"4.637000","-74.06500"
"f5ead78fac57938e429f7911"," 3.0"," 326"," 1.0","3.0","4.685290","-74.05880"
"9040fa811d3612ededcf1924",NA,NA,NA,NA,"4.672161","-74.05149"
"5711a295cbe346361c5b74d2"," 4.0","  22"," 1.0","5.0","4.714000","-74.03500"
"b80aa894bfaa4a0be47e113a",NA,NA,NA,NA,"4.588000","-74.09900"
"607c0f212de3b56e6c58420a"," 4.0"," 281"," 1.0","4.0","4.692000","-74.05200"
"c4a09763d536fdd7904e0678"," 4.0","1144"," 1.0","3.0","4.746834","-74.06463"
"172423feadd4ae4df6da8307"," 5.0"," 284"," 1.0","6.0","4.615000","-74.14200"
"ca562e9541f7c9a43e4a1427",NA,NA,NA,NA,"4.737401","-74.03443"
"4e50b300d625b83af3ad0a4d",NA,NA,NA,NA,"4.705000","-74.03600"
"5daf06612a78a4ac9ebc1fff",NA,NA,NA,NA,"4.733503","-74.03318"
"f980032fb9706b97c441fb88",NA,NA,NA,NA,"4.670864","-74.04293"
"afa936767957c06fb00cd926"," 5.0"," 295"," 1.0","5.0","4.738000","-74.07700"
"22bdbc477d5626bf144ffc2d"," 3.0"," 130"," 1.0","1.0","4.737000","-74.05000"
"ccddd59f58f2ef882d58aabb"," 4.5"," 101"," 1.0","5.0","4.731000","-74.03700"
"dbcec85732b45dc6e4fdcd20"," 4.0"," 957"," 1.0","5.0","4.671000","-74.04700"
"6247eaf6f4a23c0021581536"," 5.0"," 127"," 1.0","6.0","4.677183","-74.13724"
"f6661de006948f27fe75cca0"," 4.0"," 133"," 1.0","4.0","4.728000","-74.06700"
"a53bd9efbe7159ad5c8b3a79",NA,NA,NA,NA,"4.721236","-74.03967"
"5d5f09d94e71b2301ef120ab",NA,NA,NA,NA,"4.727071","-74.02891"
"dbd4390815287837b509d3af"," 4.0","1090"," 1.0","4.0","4.720284","-74.04429"
"2728abc0cda72f860e2e689f",NA,NA,NA,NA,"4.694998","-74.03450"
"d9d9aab09c3164afd0c29a03",NA,NA,NA,NA,"4.647835","-74.08678"
"6393bc76f6ab6f8ae913bd6c"," 3.5","  27"," 1.0","2.0","4.735000","-74.05800"
"d63fcea8269968b7863fc548",NA,NA,NA,NA,"4.693797","-74.05674"
"c9938f4a6db323aba6eb193a"," 5.0","  73"," 1.0","5.0","4.640000","-74.06200"
"fdf8db6be9d506c266180996"," 5.0"," 221"," 1.0","6.0","4.737000","-74.05900"
"bd083fa354657e58383c6a83",NA,NA,NA,NA,"4.707000","-74.03000"
"7ed25a80e88427f252bf0745"," 5.0"," 293"," 1.0","5.0","4.657000","-74.04900"
"15bf467ec3bd5198a3c6f9ae",NA,NA,NA,NA,"4.701952","-74.02893"
"a8f2d9581986637335dfa07d",NA,NA,NA,NA,"4.686467","-74.06061"
"e1ed9ef00fdd7457d4f85b78",NA,NA,NA,NA,"4.720000","-74.12500"
"5bf2f64c7eaa908583243af2",NA,NA,NA,NA,"4.673342","-74.07962"
"ae96762f455bcb5e8e8c0a2a"," 3.0"," 142"," 1.0","2.0","4.657000","-74.05000"
"8e05ccff14104c56ed381397",NA,NA,NA,NA,"4.633350","-74.12700"
"56890c9ec63824d208ff9b12",NA,NA,NA,NA,"4.739834","-74.06881"
"35dd1391212be0a154608e0e"," 4.0","  84"," 1.0","3.0","4.722361","-74.06622"
"354e15363880aa8a898918f6",NA,NA,NA,NA,"4.726000","-74.06500"
"89cd6ee55a368e6d554ce1ee",NA,NA,NA,NA,"4.583000","-74.11700"
"c0635e8aa2469a52c639811c",NA,NA,NA,NA,"4.697000","-74.06900"
"26ce36b63fd5503d406b5a0e",NA,NA,NA,NA,"4.752050","-74.06811"
"342bdcf60ea70fb02af6f81c",NA,NA,NA,NA,"4.734415","-74.06081"
"9be529e0ea606b626e037414"," 4.0"," 233"," 1.0","5.0","4.729000","-74.03100"
"5defd5baf025c63e2f4871e1"," 5.0"," 278"," 1.0","6.0","4.663000","-74.06400"
"7703b4d4ef3c1a6a5dd8ef35",NA,NA,NA,NA,"4.753253","-74.05698"
"d6bd56a7d766c24a32c92d34"," 5.0"," 344"," 1.0","6.0","4.705000","-74.07200"
"6d723b7640b96a686f559cf3"," 5.0"," 116"," 1.0","5.0","4.678000","-74.07500"
"2bd85a00409d34c45f3a5e2d",NA,NA,NA,NA,"4.609000","-74.18100"
"35e7020be0df33b9d1e2ddd1"," 4.0"," 405"," 1.0","4.0","4.741000","-74.07700"
"862d1070a7442fbe27b734dd"," 3.0","  34"," 1.0","3.0","4.663732","-74.13049"
"7f234ce54eb7e75771abb20f",NA,NA,NA,NA,"4.693794","-74.07744"
"b14f58ec5be095f70c8cf190",NA,NA,NA,NA,"4.716000","-74.12300"
"7ffcde48c329edfd09e3bf21"," 5.0","  13"," 1.0","5.0","4.690000","-74.06900"
"71487636f60df7c2f516c171",NA,NA,NA,NA,"4.611678","-74.07483"
"f8d5acfe879c7cdc8668618f",NA,NA,NA,NA,"4.707000","-74.04200"
"6a87eaf6e335654b331bc9e4",NA,NA,NA,NA,"4.744463","-74.06666"
"19cd2f91b3848f7177912866",NA,NA,NA,NA,"4.674000","-74.05600"
"3429d56f8b9997b04d9f2854",NA,NA,NA,NA,"4.723553","-74.03994"
"93e682efb7f8db356af4f7f1"," 4.0","  65"," 1.0","6.0","4.720501","-74.03736"
"829c227ed0e977244d7e2b77"," 4.0"," 116"," 1.0","4.0","4.704000","-74.04800"
"45a7adc5c4b9b7f6725cb290"," 5.0","  33"," 1.0","6.0","4.720000","-74.05000"
"69bd7dcc49b8896045366bb1",NA,NA,NA,NA,"4.595000","-74.11500"
"52e1c0c19c5ec0e3f4161de4",NA,NA,NA,NA,"4.734374","-74.02514"
"f3164f7cdac7d90dffa58a53"," 3.0"," 249"," 1.0","3.0","4.738000","-74.07700"
"e997704697e95056313bfd0b"," 4.0"," 627"," 1.0","5.0","4.612581","-74.07222"
"b9fb893e268c09517ccc6396",NA,NA,NA,NA,"4.704911","-74.05882"
"dd00a2cc7ed4d405ea40c413",NA,NA,NA,NA,"4.666697","-74.04741"
"863826752c33702050482414"," 4.0"," 246"," 1.0","4.0","4.698804","-74.03154"
"f7bdd67b0e34b0a6464b39b8",NA,NA,NA,NA,"4.670000","-74.05900"
"f9357071404b1ddc37f23fe1"," 5.0","1211"," 1.0","5.0","4.708219","-74.04342"
"06839afca0077f9dc1c63062"," 5.0","  16"," 1.0","1.5","4.656077","-74.11335"
"b4c72052c0fbf36be07b3f44",NA,NA,NA,NA,"4.672438","-74.05622"
"53c6d6f45bab2d79a1472e5a",NA,NA,NA,NA,"4.635890","-74.07859"
"977a21429c0390469893ebef"," 4.0","  77"," 1.0","3.0","4.700000","-74.11400"
"493c20bf2a1aac3290b750f6"," 4.0","  44"," 1.0","5.0","4.590000","-74.15900"
"cb07ec2afc64e950e87d3754"," 4.0"," 132"," 1.0","3.0","4.720000","-74.12500"
"3fc06dfb6ae1e2eebb034eba"," 5.0"," 302"," 1.0","5.0","4.722192","-74.03878"
"aca8db5f62029405dfa7e9f9"," 4.0"," 957"," 1.0","5.0","4.697000","-74.02800"
"705f8d7ac90ce06c718933be"," 4.0"," 187"," 1.0","4.0","4.629184","-74.07260"
"8b6f712612eb08e1ba90a937"," 4.0"," 271"," 1.0","3.0","4.661000","-74.13000"
"e7910e435d3b1aacafc2f802",NA,NA,NA,NA,"4.651067","-74.05163"
"683798cf1c8a37694b118dcd"," 5.0"," 293"," 1.0","5.0","4.726179","-74.03638"
"060b6e3e16caad16e48c5425",NA,NA,NA,NA,"4.692864","-74.04138"
"a2f80a5f4a70cabf41f7edf2",NA,NA,NA,NA,"4.641528","-74.15620"
"8d001966a4e93951425ca87e"," 4.0"," 103"," 1.0","5.0","4.727604","-74.02773"
"d3e55e9b85fc70bcd9f4b0dc"," 5.0","1284"," 1.0","6.0","4.676181","-74.05523"
"fe616c48ab920ef270a7ae24"," 5.0","  65"," 1.0","5.0","4.693000","-74.03900"
"b4385e093750c8c91e05ed38"," 5.0"," 533"," 1.0","5.0","4.728037","-74.04153"
"6325717bfca700fdadf14bd9",NA,NA,NA,NA,"4.693000","-74.03500"
"d747b082442ead629ed78878"," 4.0"," 133"," 1.0","5.0","4.612294","-74.11065"
"165839c31449a6518c960f91",NA,NA,NA,NA,"4.667539","-74.04779"
"a32a8e0b8b5db6b11a25af4f",NA,NA,NA,NA,"4.757000","-74.05400"
"ffae849e7ef3949563405a96",NA,NA,NA,NA,"4.723920","-74.02624"
"d48985b37678388de67422ed",NA,NA,NA,NA,"4.710000","-74.05100"
"6aa4d22d599f688ef0c0f6c7"," 4.0"," 254"," 1.0","4.0","4.646184","-74.14369"
"0e09bb96afd897c81f817b6b",NA,NA,NA,NA,"4.644803","-74.08888"
"b1a9844d45c4ecf951ecffb1"," 5.0"," 113"," 1.0","6.0","4.729822","-74.07226"
"52686b5167c91411b94f43db",NA,NA,NA,NA,"4.748493","-74.12438"
"a66b8802f3084e10cdac6f4e"," 6.0"," 214"," 1.0","6.0","4.679264","-74.04054"
"6f94c270ccf5cf17a5a3ad73"," 4.0"," 460"," 1.0","4.0","4.718264","-74.02682"
"f71811e99a9af81c2a3c6a17"," 6.5","  61"," 1.0","3.0","4.649227","-74.14350"
"4fae71f4c77e8d65040e8342"," 4.0"," 621"," 1.0","4.0","4.735000","-74.05800"
"101abea946db26314e52871f"," 4.5","  37"," 1.0","5.0","4.689922","-74.04416"
"a0bce21f53c105fd7cd71ba2"," 5.5","  90"," 1.0","5.0","4.726788","-74.03735"
"e35613b5d295ad0984759582"," 4.0","  51"," 1.0","3.0","4.737000","-74.06000"
"8e94335ed53e3b8541df04ad",NA,NA,NA,NA,"4.714962","-74.03500"
"be46c702db03e06185bbefbb",NA,NA,NA,NA,"4.720437","-74.03714"
"120443abec9c9d6859ae350a",NA,NA,NA,NA,"4.647953","-74.10458"
"24cb388b5cedf2df3c15d98c",NA,NA,NA,NA,"4.724000","-74.07300"
"bd2203f7ac162d0e5c83ba7f"," 4.0"," 114"," 1.0","3.0","4.712000","-74.04700"
"851369f94ec9f2dafdc67acb"," 4.0"," 590"," 1.0","5.0","4.701076","-74.04596"
"1506104cc193d758220781e5"," 4.0","  71"," 1.0","6.0","4.686000","-74.04400"
"ba4d538356acd287b84424f9",NA,NA,NA,NA,"4.726000","-74.03700"
"6a5092dfac091c499ca876ad"," 4.0"," 551"," 1.0","5.0","4.688927","-74.05053"
"98aee08f11dda4cad70027d1"," 4.0"," 255"," 1.0","6.0","4.666000","-74.08400"
"0d8e2fb23da93f465a2f4793",NA,NA,NA,NA,"4.646000","-74.05600"
"9e40128b8f568636d9c4e986",NA,NA,NA,NA,"4.632217","-74.09452"
"63c7c0f59b1d0b29d369aa9a"," 4.0","  82"," 1.0","5.0","4.647258","-74.09291"
"a115b2e1ef318f5d97b9d9cf"," 4.0"," 790"," 1.0","3.0","4.650000","-74.14900"
"1946a55527a56b3a3a7128df"," 4.0","  10"," 1.0","5.0","4.757166","-74.03165"
"b120be5228533099d0c59ae2",NA,NA,NA,NA,"4.601000","-74.16100"
"bfd398d24620e57f0f99d422",NA,NA,NA,NA,"4.744946","-74.03263"
"85ab02396e880459eaa61c37"," 5.0","  87"," 1.0","6.0","4.658534","-74.12036"
"79109a0d306565658a339f18",NA,NA,NA,NA,"4.673381","-74.04538"
"3cc901df6dbb77d61a2ed809",NA,NA,NA,NA,"4.599000","-74.11700"
"04981496fa4a1d209d9518fe",NA,NA,NA,NA,"4.689200","-74.04420"
"71073944f27902aec1f118c4"," 4.5"," 117"," 1.0","5.0","4.694000","-74.05100"
"9493970b4c27cfb7eb7820e9"," 7.5","  55"," 1.0","6.0","4.682000","-74.05300"
"d9397f2101475d48195f6175",NA,NA,NA,NA,"4.660000","-74.04900"
"d1c0d9a203380bc0ed03f3bb",NA,NA,NA,NA,"4.767000","-74.06700"
"0a981016fb65407e5afe88bc"," 5.0"," 116"," 1.0","5.0","4.739987","-74.05560"
"a50e2220df7cf8e7ec501319",NA,NA,NA,NA,"4.678632","-74.07648"
"3c653dd004792c6847ac98e8",NA,NA,NA,NA,"4.669000","-74.04800"
"e782491a81387bfc8daaa5a9",NA,NA,NA,NA,"4.722000","-74.03600"
"97aa122468464e55ef82e3c6"," 4.0"," 412"," 1.0","4.0","4.725397","-74.06065"
"a88b15dd08a3366ee9574b22"," 5.0"," 468"," 1.0","6.0","4.738257","-74.06950"
"3885b67fd6ca49f871f16f3d",NA,NA,NA,NA,"4.700538","-74.03355"
"49d075740cfc7188cc02465a"," 4.0","1144"," 1.0","3.0","4.700000","-74.03200"
"cabe44bf8ef8285f0a0eb740",NA,NA,NA,NA,"4.688000","-74.05400"
"f118ebdba573301a4aef7c4b"," 4.0","1005"," 1.0","6.0","4.695000","-74.04600"
"2ea296630ece6aa20e7aefe8",NA,NA,NA,NA,"4.697762","-74.09877"
"1f3ff9a41c481535cf3976ef"," 4.0"," 123"," 1.0","6.0","4.678518","-74.07650"
"0a276aaaea59b4bd27965388",NA,NA,NA,NA,"4.672000","-74.07900"
"06749bf4442cd487427843fa"," 5.0","  83"," 1.0","4.0","4.730000","-74.05100"
"7490b414c13b671d840d9a74",NA,NA,NA,NA,"4.622794","-74.09096"
"682d40e7349394d77ebfcaab"," 3.0","  61"," 1.0","1.0","4.594000","-74.07100"
"16834ca1f877e03deb081750",NA,NA,NA,NA,"4.755420","-74.04346"
"cd6db2e0f220afcb9248fc6a"," 4.0","1090"," 1.0","4.0","4.621000","-74.15300"
"a9c5fbcad51e079322e132e3"," 5.0"," 533"," 1.0","5.0","4.718000","-74.03200"
"9fcea5f3f2ee0f2a8054e157"," 4.0","1046"," 1.0","4.0","4.665920","-74.04688"
"d71a09272ad1e6deee0da759"," 4.0","  76"," 1.0","5.0","4.729863","-74.04276"
"02229d121bc67b05bdc1d38b"," 5.0"," 142"," 1.0","6.0","4.656887","-74.07629"
"fa825451e4717d2d0c3d3c27",NA,NA,NA,NA,"4.709000","-74.05300"
"648546fd9fb01bffd68992b9",NA,NA,NA,NA,"4.638000","-74.16300"
"3783034135749a7f6f9c2bc5"," 4.0"," 133"," 1.0","5.0","4.701081","-74.06388"
"e162b4f62c509c3bfa7640ad",NA,NA,NA,NA,"4.619000","-74.06900"
"8c237a0ad43a472900f0cf47"," 4.0","  62"," 1.0","5.0","4.656000","-74.05000"
"5604891f5cabc885a0464d41"," 5.0","  66"," 1.0","4.0","4.703000","-74.03000"
"c99ab04a2d1e0c39ca50ab06",NA,NA,NA,NA,"4.654497","-74.06012"
"4ca09ec7a57eecb3d8d0b805",NA,NA,NA,NA,"4.724631","-74.13578"
"a3ecdc793b7b23d65f1780fa"," 4.0"," 621"," 1.0","4.0","4.701402","-74.09136"
"1c0de5aa405dea8dfb6a2632"," 4.0"," 177"," 1.0","3.0","4.680455","-74.05281"
"de0c71839bf2993b7561f429",NA,NA,NA,NA,"4.607000","-74.17500"
"2b0d50942d66a98b099ae6c9",NA,NA,NA,NA,"4.675000","-74.09900"
"65f6ea430328ae71b9f63e44",NA,NA,NA,NA,"4.731000","-74.02800"
"deac518fe80639372601db5c",NA,NA,NA,NA,"4.589000","-74.10200"
"cdf8ad60325d19e03330c8ff",NA,NA,NA,NA,"4.667000","-74.04800"
"ed256bdd1af51555943028d1",NA,NA,NA,NA,"4.630000","-74.10900"
"63de5c8cddbe3e001ddd8802",NA,NA,NA,NA,"4.717608","-74.06290"
